City,Restaurant,Price,Avg ratings,Total ratings,Delivery time
Pune,Wich Wich,200,2.9,80,37
Ahmedabad,Chennai Express,200,4,500,39
Pune,Gulp,200,4.9,20,37
Mumbai,Dp'S Fast Food Centre,250,4,500,51
Mumbai,Radha Krishna Sweets,200,4.2,100,45
Surat,Lovely Pavbhaji & Dosa,110,2.9,80,46
Bangalore,Ashok Vattika,400,3.6,100,48
Chennai,Shri Gowri Krishnaa,200,4.5,1000,57
Hyderabad,Suprabhat Tiffins.,300,4.2,50,31
Ahmedabad,Chandravilas Corner,150,2.9,80,84
Surat,Akshar Fast Food,200,3.5,50,53
Ahmedabad,Chai Sutta Bar,400,2.9,80,47
Pune,Malhar,200,2.9,80,36
Kolkata,Sai Jalpan Junction-Lake Town,200,4.4,1000,66
Delhi,Haldiram'S,350,4.3,500,38
Chennai,The Cane Station,150,4.6,100,53
Ahmedabad,Karnavati Snacks,200,2.9,80,33
Ahmedabad,New Prince Bhajipav Corner,300,4.1,100,44
Ahmedabad,Prajapati Farali Khichdi Center,200,4.2,100,40
Pune,Rj'S Sandwich,100,2.9,80,67
Kolkata,The Veg Dhaba,200,3.9,100,89
Pune,House Of Chole Bhature And Parathas,200,3.7,20,70
Bangalore,Havmor Ice Cream Havfun Parlour,200,4.2,20,45
Surat,Sardar Ji Ka Dhaba,300,2.9,80,57
Kolkata,Anand Food Corner,250,4.2,100,75
Bangalore,Lifetree,350,2.9,80,39
Bangalore,Sri Krishna Nanda Gokula Veg,200,4.3,50,52
Ahmedabad,Radhika'S Authentic South Indian Food,300,4.3,100,30
Ahmedabad,The Mohalla,250,4,100,48
Bangalore,Kunafa World,500,4.4,100,49
Bangalore,The Belgian Waffle Co.,200,4.5,100,40
Ahmedabad,Belgian Waffles,350,2.9,80,47
Surat,Green Foods,200,2.9,80,54
Pune,Modern Cafe,300,4.3,20,36
Mumbai,Khichdi Paradise,300,4,50,51
Mumbai,Kripa Sagar Pure Veg Restaurant,150,3.6,20,36
Mumbai,Maa Ki Khichdi,300,4,20,51
Pune,Chowpati Natural Kulfi,100,2.9,80,30
Kolkata,Falam,250,4.3,100,42
Hyderabad,Coffee Cream,200,4,100,47
Mumbai,Hangout Cakes & More,150,4.2,100,28
Surat,Dairy Don,120,4.5,20,50
Delhi,Cake Factory,500,2.9,80,72
Ahmedabad,Wtf! Pizza'S & Bar-Be-Que,250,4,100,52
Ahmedabad,7 Days,250,2.9,80,48
Bangalore,Chaatimes,150,4.4,20,34
Bangalore,Halli Mane Rotti,200,4.1,50,60
Chennai,Bombay Halwa House,500,4.4,500,44
Bangalore,Durga Chats Club Road,100,3.6,20,54
Bangalore,Adithya Tiffin Centre,200,2.9,80,46
Hyderabad,Swathi Mess And Dhaba,200,3.9,500,31
Bangalore,New Shanti Upahar,200,4.4,500,50
Pune,Khandesh Junction,200,3.8,20,36
Hyderabad,Masala Republic,500,4.1,20,41
Surat,Jay Jalaram Thali,130,3.5,1000,34
Bangalore,Paakashala,500,4.3,100,37
Mumbai,Mojza Moments With Cake,150,4.2,50,35
Mumbai,Desi Desserts,400,2.9,80,58
Kolkata,Sgf - Spice Grill Flame,250,4,50,76
Chennai,Pranav Chats,150,3.3,20,58
Ahmedabad,Riviera Restaurant,400,4,20,38
Ahmedabad,Alma Of Aliments,100,2.9,80,52
Kolkata,Gupta Brothers The Abarkhabo Shoppe,250,4.4,1000,37
Pune,Desi Flavours,200,2.9,80,71
Bangalore,Lassi Shop,200,2.9,80,46
Hyderabad,Sri Mohans Chat,150,4.1,50,40
Surat,Shree Kheteswar Mithaiwala,200,4.2,20,33
Mumbai,Bhagat Tarachand,300,4.1,500,50
Ahmedabad,Paratha Hai Ji,300,4.2,20,55
Ahmedabad,Bol De Bowl,300,2.9,80,53
Mumbai,Au Naturel Popsicle,200,2.9,80,47
Mumbai,Tortaa Cake Shop,500,2.9,80,51
Delhi,Cake 24Ghante,500,2.9,80,70
Hyderabad,Veerji Ka Dhaba,200,4.1,100,39
Ahmedabad,Udipi Darshini,300,3.6,20,50
Ahmedabad,Sai Baba Idli Dhosa Center,200,4.1,20,51
Ahmedabad,Huber & Holly,350,4.3,100,39
Bangalore,Asha Food Camp,250,4.5,500,54
Ahmedabad,Shakti - The Sandwich Shop - Vishala,300,4.4,20,44
Hyderabad,Aamantran - Mithaaii,200,3.7,50,43
Bangalore,Maggi Mane,200,4.3,20,52
Mumbai,Laxman'S Om Vada Pav,100,4.4,500,52
Ahmedabad,Urban Foods Ambawadi,250,2.6,20,36
Kolkata,Him Cream,100,2.9,80,77
Delhi,M.K. Chinese Food,450,2.9,80,72
Surat,Hotel Priya,300,4.3,1000,39
Surat,Santushti Shakes & More,150,4.3,50,36
Mumbai,R Bhagat Tarrachand,300,4.2,1000,49
Chennai,Sri Krishna Sweets,200,4.4,50,35
Hyderabad,Balaji Mithai Wala & Chat,150,4,100,45
Pune,Squisito Cafe Italiano,250,4.3,20,55
Bangalore,Go Native,600,4.2,100,38
Hyderabad,Arya Bhavan Pure Veg,200,4.2,100,53
Surat,Everything @99,150,3.5,100,42
Pune,Nanumal Bhojraj Sweets,350,2.9,80,39
Mumbai,Pan World Cafe,100,4.4,20,49
Delhi,The Pizza Point,250,2.9,80,33
Chennai,Old Mercara,650,4.4,50,45
Surat,Nv Fastfood,150,4,100,26
Kolkata,Kurry Patta,250,4.5,500,71
Ahmedabad,Rudra Fast Food,150,2.9,80,50
Hyderabad,Stikstof,500,2.9,80,49
Hyderabad,Aashirvad Tiffins,200,4.2,500,51
Mumbai,Dil Se Dalia,250,2.9,80,60
Ahmedabad,Cake Eggless,600,4.4,50,44
Chennai,Lassi Junction Purasawalkam,300,4.1,20,37
Ahmedabad,The Swad,200,4,500,39
Ahmedabad,Momos'S World,150,2.9,80,77
Delhi,Cake Studio-100% Veg,99,3.8,100,28
Surat,Raj Food Corner,200,3.4,20,32
Ahmedabad,Nagar Fast Food,150,4.5,20,48
Mumbai,Shree Vishnu Hotel,250,4.4,20,50
Kolkata,Foody Junction,150,3.7,20,58
Delhi,Fruitarian - Fruit Salads,200,4.2,100,45
Hyderabad,Ssv -Tiffin'S And Snacks,149,4.3,100,61
Hyderabad,Kekiz Cake Shop,100,3.6,20,39
Hyderabad,Sudarshan Reddy Pure Ghee Sweets,200,4.4,100,51
Pune,Caramella'S,400,2.9,80,53
Mumbai,Annapurna Meals,250,4.1,50,46
Delhi,The Crispy Bites,400,3.9,50,52
Bangalore,The Food Corner,150,4.5,20,38
Ahmedabad,Cia Chinese In Ahmedabad,250,2.4,20,35
Kolkata,The Combo King (Pure Veg),200,4,50,89
Kolkata,Amber - Veg Food Delivery,250,4,50,91
Ahmedabad,Vadilal Ice Creams,300,2.9,80,44
Kolkata,Janta Sweets,200,4.1,20,45
Bangalore,Rj 19 Cafe,200,2.9,80,47
Bangalore,Dadi Di Rasoi,200,3.7,20,44
Bangalore,Paratha House,200,2.9,80,45
Bangalore,Salasar Balaji Restaurant,200,2.9,80,54
Kolkata,Agarwal'S Vegetarian,250,4.2,100,89
Chennai,Sre Bakya Fast Food,250,4.2,1000,72
Bangalore,Chetty'S Corner,200,4,20,51
Delhi,Vaishno Punjabi Dhaba,300,4.5,50,31
Surat,Madras Dhosa Center,200,4.4,50,55
Bangalore,Sri Sai Cafe,150,4.3,20,52
Ahmedabad,Puffizza,700,4.2,20,32
Ahmedabad,Kilos - By Food On Way,150,4.2,50,45
Kolkata,The Flaming Bowl,1000,4.1,50,67
Delhi,Bablu Best Bakers,250,3.5,100,30
Chennai,Cream Stone,300,4.6,100,53
Hyderabad,The Starter,250,4.4,20,72
Mumbai,Inox,400,2.9,80,53
Kolkata,Nisha'S Veg Kitchen,300,4.4,100,97
Chennai,Swaad Punjab Ka,500,4.1,100,46
Delhi,Pandit Ji Ke Paranthe,300,3.3,50,46
Ahmedabad,1441 Pizzeria,400,4.3,100,38
Ahmedabad,The Healthy Stove,200,3.8,500,40
Pune,Chirp Cafe,400,4.4,20,48
Pune,Khichdi Express,200,4.6,20,40
Mumbai,Youzhi - By Stove,400,2.9,80,44
Pune,Dum Biryani,300,2.9,80,65
Bangalore,Quattro,1000,2.9,80,46
Chennai,Mani Sri Saastha Kitchen,250,2.9,80,70
Pune,Cafe Chokolade,120,4.7,20,30
Pune,Ganpat Sweets,100,4.6,20,45
Hyderabad,Nic Natural Ice Creams,120,4.5,1000,46
Bangalore,Parimala Sweets,200,2.9,80,54
Bangalore,Geet'S Kitchen,199,2.9,80,52
Mumbai,Damodar Kulfiwala,150,2.9,80,47
Mumbai,Shreenath Sweets Snacks And Farsan,150,4.1,100,34
Kolkata,John'S Bakery,100,4.1,100,49
Hyderabad,Jenny'S Brownies,300,3.2,20,32
Ahmedabad,Swad-E-Punjab,300,4.3,100,34
Pune,Singh Saab,200,4,500,52
Kolkata,Noodle Chef,350,4,50,60
Pune,Crazysizzlers,600,2.9,80,38
Delhi,Dhruv'S Kitchen,250,2.9,80,58
Chennai,Dosa Kadai - Since 1989,150,4.1,50,80
Kolkata,Satvik,250,2.9,80,52
Hyderabad,A Bleu Basil,700,4.1,100,36
Hyderabad,Babai Express,200,3.7,20,39
Mumbai,Say Cheese,250,4.1,100,48
Chennai,Shakes And Desserts,200,3.9,100,50
Delhi,Nic Natural Ice Creams,120,4.5,100,35
Chennai,Nei Idly Sambar,200,3.8,100,65
Delhi,Spice N Curry,300,3.9,100,54
Pune,Shreeji Pure Veg,300,4.1,50,60
Mumbai,Sandwich Plus,200,2.9,80,38
Mumbai,French Fries Fusion,200,2.9,80,47
Kolkata,Idly Aunty,250,4,100,68
Surat,La Pino'Z Pizza,300,4.3,100,57
Bangalore,Chaat Street,200,4.2,100,58
Bangalore,Great Indian Khichdi,200,4.2,500,56
Mumbai,Feast Cakes And Bakes,500,2.9,80,43
Surat,Kwality Walls Frozen Dessert & Ice Cream Shop,100,4.6,100,47
Pune,Drunken Shake,100,2.9,80,74
Mumbai,Great Indian Khichdi,200,4.4,500,38
Delhi,Great Indian Khichdi,200,4.3,100,33
Mumbai,Fresh Meals Company,300,3.8,100,40
Pune,Cloud Khichdi,250,4.1,100,51
Chennai,Chennai Creams,200,2.9,80,59
Hyderabad,Govi'S Organic Foods,300,4.7,100,45
Chennai,Inox,400,2.9,80,61
Hyderabad,Inox,400,2.9,80,64
Hyderabad,Lassi Corner,150,4.1,100,28
Delhi,Kwality Walls Frozen Dessert & Ice Cream Shop,100,4.6,500,29
Pune,Sundae Everyday Ice Creams,200,4.2,20,48
Hyderabad,Fruitfull,150,4.2,500,28
Pune,The Brooklyn Creamery - The Healthy Ice Cream,200,2.9,80,33
Mumbai,Juhu Chaatwala,200,2.9,80,38
Hyderabad,The Belgian Waffle Co.,200,4.4,500,39
Chennai,The Greenhouse Barbecue,900,4.2,20,50
Delhi,Pure Veg Meals By Lunchbox,200,2.9,80,37
Mumbai,Pure Veg Meals By Lunchbox,200,3.9,20,35
Pune,Pure Veg Meals By Lunchbox,200,2.9,80,34
Ahmedabad,Pure Veg Meals By Lunchbox,200,2.9,80,37
Chennai,Pure Veg Meals By Lunchbox,200,3.5,20,47
Hyderabad,Pure Veg Meals By Lunchbox,200,4.2,20,36
Ahmedabad,Apsara Ice Creams,150,4.6,100,30
Hyderabad,Scoops Ameerpet,250,2.9,80,65
Mumbai,Chat Chaska,100,2.9,80,46
Chennai,Moo It,200,2.9,80,46
Delhi,Super India Restaurant,300,2.9,80,56
Ahmedabad,Lassi Ghar,100,4.1,20,46
Chennai,Gosip,200,4.2,20,49
Ahmedabad,Hotel Cosmopolitan - Coriander,500,2.9,80,47
Ahmedabad,Mexicano By The Bay - Cafe,500,2.9,80,36
Kolkata,Pabrai'S Fresh And Naturelle Ice Creams,200,4.8,100,68
Bangalore,Grand Vaishno Dhaba,200,2.9,80,61
Ahmedabad,Wagh Bakri Tea Lounge,500,2.9,80,33
Kolkata,Adi Sree Hari Mistanna Bhandar,100,4.5,1000,63
Pune,Sri Krishna Aanand Bhavan,200,4.4,100,64
Pune,Bapat Upahar Gruha,200,3.7,100,34
Mumbai,Dessert Cloud - Chembur,150,4.3,500,47
Delhi,Shudh Vaishno Shanker Dhaba,300,4.2,100,48
Chennai,Jalsa,500,2.9,80,49
Ahmedabad,Jalaram Parotha House - Townhallwala,200,3.7,20,45
Mumbai,Oriental Pure Veg,300,2.9,80,44
Mumbai,"Poojari Pav	Bhaji",150,4,20,51
Bangalore,Ganesh Dharshini,100,4.3,100,55
Surat,Apsara Ice Creams,150,4.4,100,34
Ahmedabad,The Shake.Com,200,2.9,80,53
Ahmedabad,Jassi De Parathe,650,4.4,500,40
Surat,Mealwale,250,4.1,100,32
Ahmedabad,Kutchi Fast Food,200,4.1,50,50
Chennai,A1 Chips Anna Nagar,200,4.4,20,62
Bangalore,New Agarwal Bhavan,150,4.2,100,51
Mumbai,Fast Food Corner - Tejal'S Kitchen,250,2.9,80,56
Surat,Icecream House,80,3.4,20,52
Kolkata,Dosa Coffee,350,4.4,100,59
Mumbai,Sweet Bengal,150,4.5,100,42
Hyderabad,Hd Restaurant,150,3.5,20,71
Chennai,It'S Waffle Time,300,2.9,80,51
Ahmedabad,Tealogy,150,2.9,80,39
Pune,Wagh Bakri Tea Lounge,500,2.9,80,34
Chennai,Gogo Desi,250,2.9,80,68
Hyderabad,Famous Ice Cream,150,4.3,500,24
Kolkata,Saffron,300,4.3,20,84
Hyderabad,Italian Express,350,3.4,100,35
Ahmedabad,Sainath Sandwich & Pizza,200,4.3,50,39
Chennai,Desi-Fied,250,2.9,80,44
Chennai,Roti Aur Paratha,250,4.4,50,71
Chennai,Hotel Sandeep,250,4.3,20,45
Chennai,Parvathi Rasoi,250,4.1,20,75
Chennai,Bistro Mylapore,250,2.9,80,75
Chennai,3 V'S Bistro,250,2.9,80,76
Chennai,Rice And Curry,250,2.9,80,73
Kolkata,7Th Heaven,300,4.5,100,65
Ahmedabad,The Paratha Project,200,3.2,20,49
Kolkata,Mirch Masala (The Veg Hub ),200,2.9,80,90
Mumbai,Bombay Popsicles,200,2.9,80,49
Kolkata,Indian Express (Veg),300,3.5,20,94
Kolkata,"Rajdhani-The	Veg	Junction",200,4,100,85
Ahmedabad,Cake Jsk Live Cake,600,3.2,20,54
Bangalore,Southly Healthy,200,3.6,20,47
Pune,Abhi'S Kitchen,250,4,20,50
Chennai,Delhi Highway,300,4.7,100,45
Bangalore,Hotel Dwarka,200,4.4,1000,52
Hyderabad,Shree Lalla Dhaba,350,4.1,100,27
Bangalore,Swaad Kutirra,500,2.9,80,56
Mumbai,Sai Krupa Sandwiches & Snacks Centre,200,4.3,20,46
Mumbai,Tastings,300,2.9,80,50
Ahmedabad,Mocha Cafe,400,2.9,80,39
Ahmedabad,Meal Express - A Brand By The Healthy Stove,300,3.6,100,40
Pune,Mumma'S Food,300,2.9,80,70
Kolkata,The Chutney Co.,400,4.4,50,59
Chennai,Pind,550,4.4,100,44
Delhi,Fresh Juice And Shakes,200,2.9,80,38
Mumbai,Havmor Icecream,250,4.4,20,46
Kolkata,Baskin Robbins,250,4.4,100,37
Bangalore,Sri Udupi Food Hub,199,4.3,500,47
Chennai,Modo,600,4.4,100,52
Pune,The Waffle Jar,200,3.8,100,49
Mumbai,C Square Chat Cafe,200,4,100,48
Pune,Shakes +,300,3.7,20,46
Kolkata,Chaurasia Pan Shop,100,4.4,50,74
Kolkata,Pet Puja,250,3.6,20,78
Surat,Moonlight Creamery,60,2.9,80,55
Ahmedabad,Bread Box Sandesh Press,200,2.9,80,38
Kolkata,Dreeam Waffles And Shakes,200,2.9,80,86
Bangalore,Sri Rajarajeshwari Iyer Mess,200,4.4,100,55
Bangalore,Sri Udupi Vaibhav,199,4.5,100,48
Hyderabad,Krispy Kreme,170,4.3,100,54
Kolkata,Kakkad,200,3.9,50,88
Hyderabad,Cake Affair,400,2.9,80,36
Kolkata,Little Roti,400,4.4,20,63
Ahmedabad,New Mumbai Fresh Vadapav,200,2.9,80,36
Ahmedabad,Urban Foodie,200,3.9,50,44
Ahmedabad,Bread Box,200,2.9,80,45
Mumbai,Achija,200,4.1,500,44
Chennai,Frozen World,200,2.9,80,60
Kolkata,Port 15,1000,4.2,20,64
Ahmedabad,Shri Shayona Dairy,200,2.9,80,54
Chennai,Tcf - Twinchester Foods,200,2.9,80,57
Mumbai,Greens Pure Veg Restaurant,500,2.9,80,60
Hyderabad,Sundae Everyday Ice Cream,200,3.9,50,64
Chennai,Havmor Havfunn,200,4.4,20,33
Bangalore,Milkshake Memories By Gudbud,250,2.9,80,57
Surat,Hotel Maruti,250,4.2,50,40
Delhi,Natural Ice Cream,150,4.4,50,35
Pune,Cakes N Cakes,200,3.8,100,58
Kolkata,Giani'S,250,2.9,80,53
Chennai,Howdy Chennai,200,3.7,20,49
Kolkata,Bhikharam Chandmal - Burrabazar,300,4.7,50,42
Surat,Nic Natural Ice Creams,120,4.7,500,28
Delhi,Saravana South Indian Cafe,150,3.9,20,38
Surat,Kaapi & More,200,2.9,80,66
Bangalore,Sri Udupi Grand Veg,250,4.1,100,38
Ahmedabad,Harmony Resto Cafe,300,3.9,50,32
Hyderabad,Retro Junks,150,4.6,50,67
Ahmedabad,Kaapi & More,200,2.9,80,57
Ahmedabad,Bread Meal - Fast Food Corner,150,3.9,100,46
Kolkata,Amma'S Pure Veg,250,3.6,20,95
Bangalore,Creams & Bites,200,5,20,50
Mumbai,99 Pankcakes,300,4.1,50,56
Kolkata,Kusum'S Kitchen,400,3.4,20,76
Delhi,Cake.Com,250,2.9,80,37
Bangalore,Bowlss Of Bliss,150,2.9,80,38
Mumbai,Manis Cafe,200,4.5,1000,46
Delhi,Kayansh Foods,250,2.9,80,40
Mumbai,Sunil Sandwich And Gaurav Juice Centre,200,4.3,50,47
Mumbai,Fast Food Corner By Tejal'S Kitchen,400,2.9,80,51
Bangalore,Cold Stone Creamery,200,4,50,48
Surat,Hotel Shyam,200,3.7,50,48
Mumbai,Tejal'S Kitchen,400,4.4,500,49
Kolkata,Tiffin Express,200,4,50,77
Kolkata,Snack Shack By Chatar Patar,200,4.4,500,76
Chennai,Dessert Addiction,299,4.4,100,65
Bangalore,Davanagere Benne Dose,120,4.1,100,49
Hyderabad,Gelatica Gelato - Ice Cream & Sorbet The Finest,200,4.5,50,71
Surat,Bake Master,200,3.8,100,60
Bangalore,Foodism.In,300,2.9,80,49
Ahmedabad,Nic Natural Ice Creams,120,4.6,500,30
Mumbai,Sandwizzaa,250,4.6,500,31
Ahmedabad,Sandwich Boxx,250,3.7,20,50
Bangalore,Swathi Restaurant,300,4.3,20,52
Hyderabad,Kamath Hotel,200,4.4,500,29
Ahmedabad,Kolhapuri Missal Pav,200,2.9,80,50
Kolkata,Phuchka King,100,3,20,79
Chennai,Sandwich Town,200,2.9,80,39
Chennai,Thickshake Town,200,2.9,80,38
Chennai,Mahaganapathy Cafe,200,4.3,1000,75
Kolkata,Rasoi Jalpan,200,4.4,50,71
Ahmedabad,Pizza Gram,200,2.9,80,48
Bangalore,Happy Buddha,450,2.9,80,46
Surat,Followers Food Factory-F3,200,2.9,80,39
Kolkata,Cake N Cooki,300,2.9,80,78
Ahmedabad,Danny'S Coffee Bar,500,3.6,20,35
Ahmedabad,D And C Frankie,400,2.9,80,49
Bangalore,Rajasthani Dhaba,200,3.8,100,40
Kolkata,Frozen Bottle,250,4.1,20,65
Hyderabad,Natural Ice Cream,150,4.3,100,33
Pune,La Kheer Deli,150,2.9,80,67
Hyderabad,Haldirams,200,4.3,500,63
Hyderabad,Haldirams,250,4.3,1000,67
Surat,Go Punjab,300,2.9,80,46
Hyderabad,Mjr Pan Shop,100,4.2,20,67
Delhi,Cake World,300,2.9,80,74
Delhi,Shree Vaishno Rasoi,250,4.3,20,50
Ahmedabad,Shree Atalji Khana Khajana,200,3.9,20,73
Kolkata,So Southy,300,4,100,81
Mumbai,Burma Burma,1000,4.6,100,52
Kolkata,Muah Fuchka,300,3.9,100,84
Surat,Swaminarayan Khichdi,200,2.9,80,43
Delhi,Murthal Xpress,250,3.8,100,74
Pune,Coffee Booth,200,4.4,20,48
Bangalore,Thalis  Bowls & More,300,2.9,80,50
Kolkata,Bhimnag'S Brother Sreenath Nag,200,4.1,50,43
Delhi,Bakingo,300,4.3,500,38
Chennai,Bamboo Kitchen,400,4.2,50,71
Ahmedabad,London Yard Pizza,700,4,50,30
Kolkata,The Spice Factory,250,3.4,50,85
Hyderabad,Cake L'Amore,200,4.1,500,42
Chennai,Vanakkam,100,2.9,80,52
Mumbai,Dessert Cloud - Sion,400,4.2,100,43
Ahmedabad,Cake Point,100,2.9,80,78
Ahmedabad,Agarwal Cake & Bakery,100,2.9,80,79
Ahmedabad,Cake Corner,100,2.9,80,79
Ahmedabad,Cake Adda,100,2.9,80,80
Kolkata,New Maa Kali South Indian Food Centre,400,3,20,88
Ahmedabad,Cake Corner,100,2.9,80,78
Ahmedabad,Cake Adda,100,2.9,80,80
Ahmedabad,Cake Walas,100,2.9,80,81
Bangalore,Sicilia Pont (Italian Restaurant ),300,4,20,55
Mumbai,Cake Corner & Bakery,100,2.9,80,44
Kolkata,Jyoti Sweets & Snacks,100,2.9,80,81
Chennai,Munchberry,100,2.9,80,39
Kolkata,Tewari Confectioners Mithaiwala Pvt Ltd,150,4.4,500,39
Kolkata,The Red Asian,300,4.3,100,74
Ahmedabad,Cheeze Adda,400,2.9,80,53
Ahmedabad,Star The Cake Shop,200,2.9,80,35
Mumbai,Cake Corner,100,2.9,80,41
Chennai,Tea Liteful,200,4.6,20,40
Chennai,Annavilasam Gourmet Veg,200,4.4,100,56
Surat,La Pino'Z Pizza,300,4.3,500,46
Surat,Bombay Grill,400,2.9,80,64
Chennai,Binge Pop,200,2.9,80,37
Chennai,Bon Appet-Eat,200,2.9,80,72
Ahmedabad,Johnny Da Dhaba,200,2.9,80,38
Kolkata,Dhaba Walla,300,3.1,20,69
Kolkata,Amritsari,300,4.2,20,45
Chennai,Hotel Shanmuga,200,2.9,80,59
Mumbai,Grameen Kulfi,120,4.4,50,38
Chennai,Kailash Parbat,300,4.1,500,55
Ahmedabad,Mom'S Boys Cafe,200,2.9,80,80
Surat,Center Point -Gandhi Smruti,200,4.1,1000,28
Ahmedabad,Bhog,200,2.9,80,49
Delhi,Cuoco,350,2.9,80,55
Mumbai,Keventers Ice Cream,300,3.9,20,46
Mumbai,Keventers Ice Cream,300,2.9,80,56
Mumbai,Cake Factory,100,2.9,80,42
Mumbai,Bonjour Cakes,100,2.9,80,42
Mumbai,Cake Adda,100,2.9,80,45
Mumbai,Cake Paradise,100,2.9,80,51
Delhi,Grameen Kulfi,120,4.3,20,34
Chennai,Sugarcane Jks Shop,200,2.9,80,88
Hyderabad,Grameen Kulfi,120,4.4,100,24
Hyderabad,Grameen Kulfi,120,4.5,100,46
Mumbai,Cake Point,100,2.9,80,44
Mumbai,Cake Junction,100,2.9,80,44
Delhi,Chaap Kingdom,300,4.2,20,40
Hyderabad,Baskin Robbins,300,4.5,100,27
Delhi,The Pizza Club,100,2.9,80,55
Bangalore,Kailash Parbat,300,4.2,500,53
Pune,Miana'S Croissanterie,200,4.5,50,40
Surat,Hotel Shyam Darshan,200,2.9,80,51
Surat,Grameen Kulfi,120,4.6,100,28
Kolkata,Cafe 324,250,4.3,100,41
Surat,Dalbati,150,3.9,100,39
Hyderabad,Absolute Froot,150,2.9,80,61
Chennai,Hotel Natarajah,270,4.4,20,52
Ahmedabad,Prajapati Live Handvo And  Maggi,200,2.9,80,50
Delhi,Purple Forest.,300,2.9,80,61
Kolkata,Ramanee,400,4.5,100,65
Kolkata,Sri Jagannath - Special Khaja,200,4.6,100,78
Hyderabad,Frozen Bottle,250,3.8,100,32
Pune,Haldiram,300,4.3,500,45
Hyderabad,Subbu Mirchi Point,100,4.1,100,29
Chennai,Delisix,250,3.9,50,68
Bangalore,Hokart - Special Hot Momos,150,4.3,50,47
Hyderabad,Madhu Ruchi Pure Veg Restaurant,400,3.7,50,45
Kolkata,Mishti Ghor,200,4.2,500,74
Delhi,The Brooklyn Creamery - Healthy Ice Cream,200,4.2,20,36
Ahmedabad,Patel Tiffin Service,200,4.1,100,53
Chennai,Mayur Annalakshmi Sweets Savouries Spices,200,4.5,100,35
Kolkata,Gourmet Ice Cream Cakes By Baskin Robbins,200,4.3,20,58
Delhi,Keshav Bakery,500,2.9,80,69
Bangalore,Gourmet Ice Cream Cakes By Baskin Robbins,400,2.9,80,33
Hyderabad,Gourmet Ice Cream Cakes By Baskin Robbins,300,2.9,80,32
Delhi,Baskin Robbins,250,3.8,20,38
Kolkata,Gourmet Ice Cream Cakes By Baskin Robbins,400,2.9,80,40
Mumbai,Birthday Party Cake Shop,500,2.9,80,38
Delhi,Gourmet Ice Cream Cakes By Baskin Robbins,300,2.9,80,58
Chennai,Dosai With A Twist,250,2.9,80,72
Pune,Keventers Ice Creamery,300,2.9,80,48
Delhi,Keventers Ice Creamery,300,4.6,20,33
Delhi,Haunted Kitchen,150,2.9,80,36
Kolkata,Banana Leaf @ Komala Vilas,500,4.4,100,86
Chennai,Mishra Pan Shop,300,4.6,50,64
Mumbai,Tiger Tiger,400,2.9,80,48
Ahmedabad,New Girish Coldrinks,200,4.1,50,27
Mumbai,Cremeborne,300,4,50,44
Bangalore,Bangarapet Bhel House,110,2.9,80,54
Mumbai,Seven Spices Fast Food,100,4.2,20,48
Surat,Svagruh Bhojan,250,2.9,80,60
Ahmedabad,Shreeji Sandwich Center,200,2.9,80,50
Bangalore,Nammur Joint,200,2.9,80,50
Ahmedabad,Apnaa Addaa,200,2.9,80,45
Kolkata,Punjabi By Taste,350,3.2,20,80
Ahmedabad,Mukesh Nagar Cholafali Center,120,2.9,80,37
Kolkata,Keventers Ice Cream,300,4.6,100,64
Mumbai,Anhad Misal,200,3.8,100,47
Surat,Jalaram Chinese,150,2.9,80,46
Surat,Shree Chamunda Rajasthani Dalbati,250,2.9,80,45
Hyderabad,Baskin Robbins,250,4,20,61
Kolkata,Krazzy For Icecream Sundae,400,2.9,80,75
Delhi,Sunny Bakery,400,3.9,20,57
Ahmedabad,Baskin Robbins,250,3.7,20,36
Kolkata,Let'S Talk Momo,300,4.1,20,64
Kolkata,Break-Inn Cafe,250,2.9,80,42
Bangalore,Yelneer Katte,130,3.4,20,55
Bangalore,Goli Vada Pav No .1,100,4.4,100,47
Delhi,Kuremal Kulfi,200,2.9,80,46
Ahmedabad,Momo Master,300,4,20,45
Kolkata,Sendha Namak,200,4.4,100,83
Ahmedabad,Tasteilla Snacks,100,2.9,80,53
Hyderabad,The Moringa,150,4.1,100,70
Bangalore,Shanghai Social,300,2.9,80,70
Hyderabad,Venkateshwara Fast Food,150,3.9,100,27
Pune,Gourmet Ice Cream Cakes By Baskin Robbins,250,2.9,80,36
Hyderabad,Salasar Chat And Tiffin Centre,100,4.2,50,61
Pune,New Kalyan Bhel,150,4.4,100,60
Mumbai,Gourmet Ice Cream Cakes By Baskin Robbins,350,2.9,80,33
Kolkata,Baskin Robbins,250,4.5,100,35
Hyderabad,Radhe Family Dhaba,300,2.9,80,41
Pune,Getawhey- Healthy Ice Cream,300,2.9,80,51
Mumbai,Bangalore Iyangar S Bakery,200,4.7,100,45
Pune,Kirti,400,4.6,20,37
Ahmedabad,Vaishnav Farali World,180,4.5,100,54
Pune,Warje Vadapav Center,100,2.9,80,66
Chennai,Aradhana,250,2.9,80,48
Bangalore,Laali Da Dhaba,300,2.9,80,66
Bangalore,Vallari Roti And Snacks Ghar,250,4.4,50,53
Pune,Getawhey- Healthy Ice Cream,300,2.9,80,76
Chennai,Snaack Master,200,2.9,80,57
Ahmedabad,Dilkhush Dabeli King,100,2.9,80,48
Kolkata,Celebration,300,2.9,80,52
